SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PACE_PER40,POSS,PIE
2005-06,1610612740,New Orleans/Oklahoma City Hornets,82,38,44,0.463,3961.0,2831,6428,0.44,300,885,0.339,1649,2176,0.758,918,2379,3297,1519,1095.0,611,311,432,1786,1910,7611,-231.0,102.3,105.1,-2.8,0.537,1.39,15.1,0.297,0.709,0.497,0.147,0.464,0.515,90.32,75.27,7442,0.484
2005-06,1610612752,New York Knicks,82,23,59,0.28,3986.0,2822,6205,0.455,320,884,0.362,1878,2587,0.726,1033,2360,3393,1468,1449.0,555,271,436,2157,2051,7842,-525.0,102.7,109.3,-6.6,0.52,1.01,14.2,0.342,0.697,0.518,0.19,0.481,0.534,92.03,76.69,7633,0.444
2005-06,1610612753,Orlando Magic,82,36,46,0.439,3981.0,2911,6167,0.472,299,796,0.376,1663,2277,0.73,892,2402,3294,1495,1240.0,532,362,386,1908,1899,7784,-88.0,105.3,106.6,-1.3,0.514,1.21,15.0,0.33,0.691,0.516,0.168,0.496,0.543,89.12,74.26,7395,0.495
2005-06,1610612755,Philadelphia 76ers,82,38,44,0.463,3981.0,3001,6546,0.458,375,1031,0.364,1770,2330,0.76,873,2425,3298,1653,1159.0,651,404,386,1712,1898,8147,-160.0,104.7,106.5,-1.8,0.551,1.43,15.8,0.285,0.676,0.481,0.149,0.487,0.538,93.91,78.26,7780,0.492
2005-06,1610612756,Phoenix Suns,82,54,28,0.659,3991.0,3430,7167,0.479,837,2097,0.399,1189,1475,0.806,778,2650,3428,2179,1088.0,549,412,282,1683,1623,8886,455.0,110.2,104.7,5.4,0.635,2.0,19.5,0.256,0.69,0.48,0.135,0.537,0.568,96.92,80.77,8067,0.547
2005-06,1610612757,Portland Trail Blazers,82,21,61,0.256,3946.0,2791,6267,0.445,364,1042,0.349,1339,1944,0.689,886,2203,3089,1490,1205.0,529,435,403,1828,1704,7285,-775.0,99.7,110.3,-10.7,0.534,1.24,15.1,0.308,0.657,0.48,0.165,0.474,0.511,88.88,74.06,7308,0.424
2005-06,1610612758,Sacramento Kings,82,44,38,0.537,3966.0,2954,6500,0.454,494,1408,0.351,1704,2173,0.784,852,2473,3325,1825,1199.0,608,299,403,1672,1870,8106,126.0,105.3,103.5,1.8,0.618,1.52,17.3,0.289,0.694,0.495,0.156,0.492,0.544,93.26,77.72,7701,0.515
2005-06,1610612759,San Antonio Spurs,82,63,19,0.768,3961.0,2993,6342,0.472,524,1362,0.385,1327,1891,0.702,851,2548,3399,1717,1126.0,543,467,343,1714,1689,7837,559.0,106.2,98.7,7.5,0.574,1.52,17.0,0.289,0.708,0.505,0.153,0.513,0.546,89.41,74.51,7382,0.554
2005-06,1610612760,Seattle SuperSonics,82,35,47,0.427,3966.0,3077,6711,0.459,605,1631,0.371,1652,2104,0.785,1013,2233,3246,1696,1208.0,622,306,399,1933,1820,8411,-248.0,109.4,112.7,-3.3,0.551,1.4,16.0,0.34,0.659,0.495,0.157,0.504,0.551,93.04,77.53,7689,0.467
2005-06,1610612761,Toronto Raptors,82,27,55,0.329,3991.0,3013,6639,0.454,608,1620,0.375,1653,2089,0.791,864,2291,3155,1593,1071.0,529,272,359,1965,1834,8287,-245.0,107.9,111.2,-3.2,0.529,1.49,15.5,0.286,0.697,0.484,0.139,0.5,0.548,92.33,76.94,7678,0.459
2005-06,1610612762,Utah Jazz,82,41,41,0.5,3976.0,2744,6207,0.442,311,925,0.336,1774,2466,0.719,1071,2380,3451,1772,1290.0,524,492,463,2032,2104,7573,-216.0,102.4,105.1,-2.7,0.646,1.37,16.9,0.356,0.702,0.526,0.174,0.467,0.519,89.4,74.5,7398,0.497
2005-06,1610612764,Washington Wizards,82,42,40,0.512,3966.0,2975,6656,0.447,497,1394,0.357,1889,2496,0.757,1035,2344,3379,1523,1143.0,658,339,341,1855,2053,8336,152.0,107.7,105.8,1.9,0.512,1.33,14.5,0.329,0.679,0.499,0.148,0.484,0.538,93.68,78.06,7742,0.503
2006-07,1610612737,Atlanta Hawks,82,30,52,0.366,3975.985,2831,6372,0.444,341,1038,0.329,1677,2203,0.761,976,2312,3288,1573,1306.0,609,446,421,1970,1853,7680,-390.0,102.0,107.0,-5.1,0.556,1.2,15.3,0.328,0.676,0.499,0.173,0.471,0.523,90.98,75.82,7533,0.466
2006-07,1610612738,Boston Celtics,82,24,58,0.293,3971.0,2858,6454,0.443,471,1283,0.367,1670,2178,0.767,918,2391,3309,1630,1350.0,589,382,449,1971,1757,7857,-280.0,102.3,105.8,-3.5,0.57,1.21,15.6,0.309,0.705,0.502,0.176,0.479,0.53,92.91,77.42,7680,0.459
2006-07,1610612766,Charlotte Bobcats,82,33,49,0.402,4001.0,2960,6643,0.446,457,1280,0.357,1568,2136,0.734,920,2346,3266,1836,1224.0,638,369,437,1985,1786,7945,-307.0,102.4,106.3,-3.9,0.62,1.5,17.1,0.299,0.682,0.485,0.158,0.48,0.524,93.11,77.6,7758,0.471
2006-07,1610612741,Chicago Bulls,82,49,33,0.598,3956.0,3046,6663,0.457,480,1237,0.388,1528,2083,0.734,984,2597,3581,1832,1310.0,639,445,433,1908,1900,8100,411.0,104.0,98.8,5.2,0.601,1.4,17.0,0.319,0.707,0.514,0.168,0.493,0.534,94.47,78.73,7790,0.539
2006-07,1610612739,Cleveland Cavaliers,82,50,32,0.61,3976.0,2978,6658,0.447,494,1404,0.352,1484,2133,0.696,1039,2529,3568,1708,1177.0,625,353,349,1781,1804,7934,314.0,104.4,100.6,3.8,0.574,1.45,16.2,0.327,0.721,0.518,0.155,0.484,0.522,91.59,76.33,7598,0.52
2006-07,1610612742,Dallas Mavericks,82,67,15,0.817,3951.0,3010,6442,0.467,535,1404,0.381,1646,2045,0.805,920,2515,3435,1632,1140.0,560,408,312,1837,1811,8201,592.0,109.7,102.1,7.6,0.542,1.43,16.0,0.32,0.719,0.522,0.152,0.509,0.559,90.68,75.57,7476,0.552
2006-07,1610612743,Denver Nuggets,82,45,37,0.549,3956.0,3164,6805,0.465,484,1440,0.336,1827,2449,0.746,1001,2558,3559,1920,1352.0,678,435,424,1756,1946,8639,133.0,106.7,105.1,1.7,0.607,1.42,17.1,0.322,0.678,0.502,0.167,0.501,0.548,98.2,81.84,8093,0.514
2006-07,1610612765,Detroit Pistons,82,53,29,0.646,3976.0,2942,6484,0.454,449,1305,0.344,1539,1988,0.774,948,2374,3322,1768,1001.0,583,472,290,1672,1668,7872,341.0,107.4,102.6,4.8,0.601,1.77,17.3,0.307,0.678,0.493,0.137,0.488,0.535,88.56,73.8,7332,0.533
2006-07,1610612744,Golden State Warriors,82,42,40,0.512,3951.0,3261,7048,0.463,700,1966,0.356,1515,2113,0.717,941,2455,3396,1950,1309.0,750,466,399,1933,1832,8737,-28.0,106.2,106.5,-0.3,0.598,1.49,17.3,0.285,0.662,0.472,0.159,0.512,0.548,99.97,83.31,8228,0.489
2006-07,1610612745,Houston Rockets,82,52,30,0.634,3971.0,2906,6528,0.445,705,1893,0.372,1436,1906,0.753,880,2673,3553,1704,1162.0,583,337,353,1710,1631,7953,398.0,104.7,99.7,4.9,0.586,1.47,16.5,0.287,0.725,0.508,0.153,0.499,0.54,91.7,76.41,7598,0.529
2006-07,1610612754,Indiana Pacers,82,35,47,0.427,3955.995,2872,6561,0.438,481,1389,0.346,1615,2125,0.76,990,2441,3431,1680,1335.0,599,447,410,1912,1942,7840,-200.0,101.9,104.4,-2.5,0.585,1.26,15.9,0.321,0.694,0.503,0.173,0.474,0.523,93.43,77.86,7697,0.485
2006-07,1610612746,Los Angeles Clippers,82,40,42,0.488,3946.0,2880,6318,0.456,314,903,0.348,1769,2245,0.788,888,2484,3372,1762,1239.0,596,472,321,1858,1829,7843,-38.0,103.8,104.2,-0.4,0.612,1.42,17.0,0.307,0.712,0.513,0.164,0.481,0.537,91.92,76.6,7554,0.509
2006-07,1610612747,Los Angeles Lakers,82,42,40,0.512,4006.0,3103,6664,0.466,608,1724,0.353,1660,2221,0.747,886,2495,3381,1850,1273.0,600,421,409,1889,1916,8474,-6.0,107.3,107.5,-0.2,0.596,1.45,17.1,0.3,0.69,0.496,0.161,0.511,0.554,94.58,78.82,7898,0.499
2006-07,1610612763,Memphis Grizzlies,82,22,60,0.268,3996.0,2998,6448,0.465,500,1362,0.367,1835,2410,0.761,866,2375,3241,1680,1343.0,564,407,450,1827,1992,8331,-422.0,105.7,110.9,-5.2,0.56,1.25,15.9,0.291,0.682,0.486,0.17,0.504,0.555,94.77,78.97,7883,0.462
2006-07,1610612748,Miami Heat,82,44,38,0.537,3971.0,2919,6288,0.464,528,1539,0.343,1393,2019,0.69,817,2526,3343,1681,1201.0,566,442,314,1749,1790,7759,-75.0,103.4,104.6,-1.2,0.576,1.4,16.6,0.279,0.693,0.493,0.16,0.506,0.541,90.61,75.51,7503,0.508
2006-07,1610612749,Milwaukee Bucks,82,28,54,0.341,3971.0,3121,6714,0.465,524,1472,0.356,1406,1919,0.733,941,2272,3213,1771,1240.0,587,224,433,1821,1718,8172,-359.0,106.0,110.3,-4.3,0.567,1.43,16.7,0.306,0.657,0.479,0.161,0.504,0.541,93.33,77.78,7709,0.456
2006-07,1610612750,Minnesota Timberwolves,82,32,50,0.39,4000.985,2997,6502,0.461,384,1089,0.353,1499,1892,0.792,819,2473,3292,1848,1278.0,532,325,360,1758,1679,7877,-301.0,102.4,106.5,-4.0,0.617,1.45,17.5,0.292,0.698,0.5,0.166,0.49,0.537,92.19,76.83,7689,0.487
2006-07,1610612751,New Jersey Nets,82,41,41,0.5,3976.0,2913,6379,0.457,609,1676,0.363,1566,2153,0.727,822,2525,3347,1962,1212.0,499,273,369,1869,1886,8001,-63.0,104.2,105.1,-0.9,0.674,1.62,18.5,0.275,0.714,0.496,0.158,0.504,0.546,92.69,77.24,7682,0.499
2006-07,1610612740,New Orleans/Oklahoma City Hornets,82,39,43,0.476,3976.0,2971,6674,0.445,455,1256,0.362,1436,1941,0.74,1025,2512,3537,1537,1187.0,522,347,392,1620,1733,7833,-129.0,103.7,105.4,-1.6,0.517,1.29,14.9,0.318,0.719,0.514,0.157,0.479,0.52,91.19,75.99,7551,0.485
2006-07,1610612752,New York Knicks,82,33,49,0.402,4001.0,2903,6356,0.457,474,1370,0.346,1714,2396,0.715,1032,2516,3548,1532,1405.0,543,260,406,1932,1875,7994,-234.0,104.3,107.4,-3.1,0.528,1.09,14.7,0.337,0.714,0.527,0.183,0.494,0.539,91.89,76.58,7661,0.471
2006-07,1610612753,Orlando Magic,82,40,42,0.488,3956.0,2875,6090,0.472,342,962,0.356,1679,2393,0.702,920,2418,3338,1525,1392.0,565,416,376,1904,1921,7771,64.0,104.1,103.3,0.8,0.53,1.1,15.1,0.333,0.697,0.519,0.186,0.5,0.544,90.54,75.45,7465,0.502
2006-07,1610612755,Philadelphia 76ers,82,35,47,0.427,3976.0,2932,6408,0.458,284,823,0.345,1637,2135,0.767,899,2353,3252,1669,1258.0,590,390,320,1671,1801,7785,-248.0,102.4,105.6,-3.2,0.569,1.33,16.1,0.306,0.678,0.493,0.165,0.48,0.53,91.84,76.53,7606,0.489
2006-07,1610612756,Phoenix Suns,82,61,21,0.744,3981.0,3388,6855,0.494,785,1965,0.399,1476,1827,0.808,737,2583,3320,2122,1189.0,553,394,304,1659,1759,9037,599.0,112.9,105.5,7.4,0.626,1.78,19.3,0.262,0.683,0.484,0.149,0.551,0.59,96.45,80.37,8002,0.561
2006-07,1610612757,Portland Trail Blazers,82,32,50,0.39,3991.0,2874,6392,0.45,426,1232,0.346,1543,2006,0.769,923,2299,3222,1513,1236.0,555,380,380,1931,1750,7717,-352.0,103.8,108.6,-4.8,0.526,1.22,15.0,0.326,0.697,0.507,0.166,0.483,0.53,89.36,74.47,7431,0.459
2006-07,1610612758,Sacramento Kings,82,33,49,0.402,3961.0,2941,6532,0.45,530,1513,0.35,1891,2473,0.765,797,2396,3193,1665,1194.0,671,265,405,1792,1990,8303,-148.0,105.1,106.7,-1.6,0.566,1.39,15.8,0.267,0.692,0.477,0.151,0.491,0.545,95.83,79.86,7898,0.485
2006-07,1610612759,San Antonio Spurs,82,58,24,0.707,3956.0,2999,6328,0.474,595,1561,0.381,1486,1980,0.751,761,2577,3338,1814,1137.0,587,417,337,1588,1739,8079,691.0,108.6,99.4,9.2,0.605,1.6,17.8,0.279,0.715,0.505,0.153,0.521,0.561,90.22,75.19,7440,0.569
2006-07,1610612760,Seattle SuperSonics,82,31,51,0.378,3966.0,3047,6628,0.46,525,1451,0.362,1511,1911,0.791,928,2322,3250,1695,1268.0,631,301,341,1801,1635,8130,-237.0,105.9,108.9,-3.0,0.556,1.34,16.2,0.312,0.676,0.492,0.165,0.499,0.544,92.92,77.43,7674,0.474
2006-07,1610612761,Toronto Raptors,82,47,35,0.573,3951.0,3032,6547,0.463,531,1464,0.363,1562,1983,0.788,755,2480,3235,1822,1104.0,581,321,317,1672,1786,8157,81.0,105.7,104.4,1.2,0.601,1.65,17.5,0.25,0.711,0.481,0.143,0.504,0.55,93.86,78.21,7719,0.514
2006-07,1610612762,Utah Jazz,82,51,31,0.622,3961.0,3069,6471,0.474,354,1056,0.335,1830,2462,0.743,1030,2456,3486,2024,1277.0,577,339,438,2067,2010,8322,235.0,108.6,105.6,3.0,0.659,1.58,18.5,0.352,0.721,0.534,0.167,0.502,0.551,92.81,77.34,7661,0.531
2006-07,1610612764,Washington Wizards,82,41,41,0.5,3965.995,3070,6820,0.45,561,1614,0.348,1855,2425,0.765,998,2379,3377,1660,1133.0,635,375,380,1823,1927,8556,-42.0,108.7,109.1,-0.4,0.541,1.47,15.5,0.312,0.678,0.489,0.144,0.491,0.542,95.33,79.44,7870,0.485
2007-08,1610612737,Atlanta Hawks,82,37,45,0.451,3971.0,2975,6552,0.454,384,1078,0.356,1720,2227,0.772,1008,2454,3462,1804,1223.0,600,448,421,1673,1793,8054,-149.0,105.5,107.3,-1.8,0.606,1.48,17.0,0.329,0.682,0.506,0.16,0.483,0.535,92.35,76.96,7634,0.498
2007-08,1610612738,Boston Celtics,82,66,16,0.805,3951.0,2986,6286,0.475,596,1564,0.381,1677,2176,0.771,830,2615,3445,1833,1246.0,696,379,389,1864,1818,8245,841.0,108.8,98.1,10.8,0.614,1.47,17.6,0.306,0.707,0.518,0.164,0.522,0.569,91.88,76.57,7575,0.581
2007-08,1610612766,Charlotte Bobcats,82,32,50,0.39,3976.0,2960,6554,0.452,529,1443,0.367,1510,2115,0.714,892,2440,3332,1748,1204.0,614,402,476,1777,1721,7959,-359.0,103.7,108.2,-4.5,0.591,1.45,16.6,0.294,0.674,0.483,0.157,0.492,0.532,92.75,77.29,7678,0.469
2007-08,1610612741,Chicago Bulls,82,33,49,0.402,3961.0,2987,6861,0.435,474,1305,0.363,1533,2029,0.756,1050,2478,3528,1811,1197.0,635,429,465,1784,1746,7981,-253.0,102.9,106.0,-3.1,0.606,1.51,16.7,0.325,0.687,0.5,0.154,0.47,0.515,94.04,78.37,7754,0.48
2007-08,1610612739,Cleveland Cavaliers,82,45,37,0.549,3971.0,2937,6697,0.439,552,1544,0.358,1477,2061,0.717,1092,2563,3655,1640,1145.0,579,427,388,1712,1666,7903,-29.0,104.8,105.4,-0.6,0.558,1.43,15.7,0.334,0.715,0.518,0.152,0.48,0.52,91.06,75.89,7540,0.49
2007-08,1610612742,Dallas Mavericks,82,51,31,0.622,3946.0,3025,6515,0.464,494,1403,0.352,1690,2075,0.814,883,2643,3526,1720,1037.0,490,402,357,1786,1739,8234,372.0,109.5,104.7,4.8,0.569,1.66,16.7,0.3,0.716,0.514,0.138,0.502,0.554,91.38,76.15,7518,0.536
2007-08,1610612743,Denver Nuggets,82,50,32,0.61,3971.0,3307,7038,0.47,569,1605,0.355,1891,2519,0.751,918,2698,3616,2024,1203.0,752,551,393,1731,1950,9074,304.0,108.9,105.5,3.4,0.612,1.68,17.7,0.292,0.686,0.494,0.144,0.51,0.557,100.58,83.82,8330,0.529
2007-08,1610612765,Detroit Pistons,82,59,23,0.72,3946.0,2999,6551,0.458,487,1330,0.366,1507,1965,0.767,974,2423,3397,1831,956.0,583,472,319,1688,1618,7992,606.0,109.8,101.5,8.3,0.611,1.92,17.8,0.327,0.7,0.513,0.131,0.495,0.539,88.54,73.79,7279,0.552
2007-08,1610612744,Golden State Warriors,82,48,34,0.585,3956.0,3403,7406,0.459,761,2185,0.348,1538,2044,0.752,1045,2496,3541,1833,1082.0,744,377,413,1875,1736,9105,181.0,110.4,108.5,1.9,0.539,1.69,16.3,0.301,0.672,0.481,0.131,0.511,0.548,99.96,83.3,8249,0.496
2007-08,1610612745,Houston Rockets,82,55,27,0.671,3946.0,3003,6698,0.448,583,1707,0.342,1342,1848,0.726,1002,2659,3661,1757,1125.0,598,420,379,1609,1615,7931,384.0,105.4,100.5,4.8,0.585,1.56,16.8,0.323,0.711,0.519,0.15,0.492,0.528,91.42,76.18,7525,0.535
2007-08,1610612754,Indiana Pacers,82,36,46,0.439,3951.0,3102,6993,0.444,755,2021,0.374,1568,2042,0.768,904,2633,3537,1864,1236.0,623,412,416,1921,1782,8527,-115.0,105.1,106.3,-1.2,0.601,1.51,16.9,0.278,0.701,0.487,0.152,0.498,0.54,98.64,82.2,8111,0.485
2007-08,1610612746,Los Angeles Clippers,82,23,59,0.28,3961.0,2820,6445,0.438,350,1079,0.324,1702,2178,0.781,800,2491,3291,1732,1180.0,557,398,388,1745,1773,7692,-596.0,99.9,107.4,-7.5,0.614,1.47,16.7,0.267,0.703,0.484,0.153,0.465,0.519,93.38,77.82,7698,0.461
2007-08,1610612747,Los Angeles Lakers,82,57,25,0.695,3956.0,3248,6818,0.476,662,1751,0.378,1746,2270,0.769,898,2722,3620,2003,1156.0,654,438,368,1691,1850,8904,595.0,111.7,104.3,7.3,0.617,1.73,18.1,0.297,0.702,0.507,0.145,0.525,0.57,96.7,80.58,7974,0.551
2007-08,1610612763,Memphis Grizzlies,82,22,60,0.268,3961.0,3060,6737,0.454,620,1779,0.349,1517,2097,0.723,848,2567,3415,1574,1251.0,503,386,403,1592,1842,8257,-509.0,103.9,110.2,-6.3,0.514,1.26,14.9,0.277,0.706,0.489,0.157,0.5,0.539,96.33,80.27,7945,0.451
2007-08,1610612748,Miami Heat,82,15,67,0.183,3966.0,2808,6336,0.443,491,1373,0.358,1384,1903,0.727,743,2342,3085,1644,1202.0,589,355,341,1670,1650,7491,-709.0,99.4,108.8,-9.4,0.585,1.37,16.3,0.264,0.681,0.47,0.159,0.482,0.522,91.24,76.03,7538,0.445
2007-08,1610612749,Milwaukee Bucks,82,26,56,0.317,3971.0,3026,6745,0.449,452,1313,0.344,1452,1980,0.733,1055,2363,3418,1760,1210.0,544,361,404,1748,1727,7956,-565.0,103.9,111.1,-7.2,0.582,1.45,16.5,0.332,0.694,0.506,0.158,0.482,0.522,92.61,77.17,7654,0.452
2007-08,1610612750,Minnesota Timberwolves,82,22,60,0.268,3946.0,3076,6817,0.451,441,1259,0.35,1246,1693,0.736,964,2428,3392,1630,1188.0,616,306,467,1885,1434,7839,-556.0,102.7,110.0,-7.3,0.53,1.37,15.6,0.314,0.703,0.501,0.156,0.484,0.518,92.84,77.37,7632,0.435
2007-08,1610612751,New Jersey Nets,82,34,48,0.415,3966.0,2856,6450,0.443,498,1430,0.348,1647,2237,0.736,913,2520,3433,1925,1229.0,521,390,362,1855,1836,7857,-415.0,102.3,107.7,-5.4,0.674,1.57,18.0,0.3,0.706,0.502,0.16,0.481,0.528,92.96,77.46,7679,0.475
2007-08,1610612740,New Orleans Hornets,82,56,26,0.683,3961.0,3164,6796,0.466,630,1621,0.389,1312,1707,0.769,937,2494,3431,1785,974.0,637,321,331,1531,1573,8270,433.0,110.0,104.4,5.6,0.564,1.83,17.2,0.3,0.717,0.506,0.13,0.512,0.548,91.04,75.86,7517,0.526
2007-08,1610612752,New York Knicks,82,23,59,0.28,3976.0,2967,6757,0.439,490,1454,0.337,1524,2095,0.727,1029,2457,3486,1530,1187.0,521,213,429,1761,1665,7948,-542.0,103.5,110.4,-6.8,0.516,1.29,14.7,0.321,0.697,0.502,0.155,0.475,0.518,92.76,77.3,7676,0.44
2007-08,1610612753,Orlando Magic,82,52,30,0.634,3956.0,3058,6446,0.474,801,2074,0.386,1650,2288,0.721,768,2677,3445,1706,1173.0,520,333,344,1688,1898,8567,448.0,110.4,104.9,5.6,0.558,1.45,16.4,0.274,0.709,0.501,0.151,0.537,0.575,94.02,78.35,7757,0.529
2007-08,1610612755,Philadelphia 76ers,82,40,42,0.488,3951.0,3056,6648,0.46,302,952,0.317,1509,2137,0.706,1067,2370,3437,1673,1172.0,712,400,420,1620,1708,7923,34.0,105.1,104.7,0.5,0.547,1.43,15.9,0.351,0.688,0.515,0.156,0.482,0.522,91.56,76.3,7536,0.5
2007-08,1610612756,Phoenix Suns,82,55,27,0.671,3956.0,3392,6782,0.5,694,1764,0.393,1548,1977,0.783,720,2683,3403,2188,1184.0,532,518,311,1633,1731,9026,414.0,112.0,107.0,5.0,0.645,1.85,19.7,0.253,0.674,0.481,0.147,0.551,0.59,97.72,81.43,8058,0.556
2007-08,1610612757,Portland Trail Blazers,82,41,41,0.5,3981.0,2935,6546,0.448,538,1426,0.377,1412,1841,0.767,901,2438,3339,1733,1056.0,455,360,301,1642,1656,7820,-80.0,105.9,106.8,-0.8,0.59,1.64,17.0,0.303,0.684,0.495,0.143,0.489,0.532,89.1,74.25,7381,0.495
2007-08,1610612758,Sacramento Kings,82,38,44,0.463,3966.0,3043,6558,0.464,510,1367,0.373,1812,2272,0.798,829,2456,3285,1567,1317.0,651,334,452,1839,1892,8408,-185.0,106.2,108.6,-2.4,0.515,1.19,14.9,0.29,0.689,0.493,0.166,0.503,0.556,95.81,79.84,7920,0.483
2007-08,1610612759,San Antonio Spurs,82,56,26,0.683,3946.0,2938,6424,0.457,594,1610,0.369,1350,1774,0.761,771,2612,3383,1718,1035.0,521,337,361,1537,1625,7820,393.0,106.0,100.7,5.3,0.585,1.66,17.1,0.268,0.733,0.503,0.14,0.504,0.543,89.72,74.77,7377,0.533
2007-08,1610612760,Seattle SuperSonics,82,20,62,0.244,3966.0,3125,7032,0.444,313,939,0.333,1436,1866,0.77,971,2688,3659,1748,1310.0,531,400,440,1680,1610,7999,-718.0,99.6,108.3,-8.6,0.559,1.33,15.9,0.305,0.7,0.502,0.163,0.467,0.509,97.32,81.1,8030,0.45
2007-08,1610612761,Toronto Raptors,82,41,41,0.5,3966.0,3148,6726,0.468,572,1459,0.392,1347,1658,0.812,790,2496,3286,1953,959.0,570,336,333,1596,1508,8215,238.0,108.9,105.6,3.3,0.62,2.04,18.7,0.269,0.709,0.489,0.127,0.511,0.551,91.35,76.13,7543,0.519
2007-08,1610612762,Utah Jazz,82,54,28,0.659,3941.0,3279,6592,0.497,407,1095,0.372,1745,2298,0.759,942,2410,3352,2165,1200.0,717,355,420,1970,1891,8710,564.0,112.1,104.9,7.2,0.66,1.8,19.6,0.327,0.71,0.521,0.154,0.528,0.573,94.64,78.86,7773,0.556
2007-08,1610612764,Washington Wizards,82,43,39,0.524,3981.0,2986,6695,0.446,575,1614,0.356,1557,1991,0.782,1007,2404,3411,1607,1082.0,632,391,360,1606,1656,8104,-27.0,107.6,107.9,-0.3,0.538,1.49,15.6,0.32,0.695,0.503,0.144,0.489,0.535,90.85,75.71,7533,0.488
2008-09,1610612737,Atlanta Hawks,82,47,35,0.573,3941.0,2956,6451,0.458,597,1633,0.366,1537,2085,0.737,870,2412,3282,1657,1048.0,603,376,354,1610,1681,8046,129.0,108.3,106.7,1.7,0.561,1.58,16.4,0.295,0.682,0.49,0.141,0.504,0.546,90.44,75.37,7428,0.507
2008-09,1610612738,Boston Celtics,82,62,20,0.756,3976.0,3075,6333,0.486,538,1355,0.397,1587,2075,0.765,869,2586,3455,1862,1280.0,621,387,389,1897,1820,8275,616.0,109.5,101.6,7.9,0.606,1.45,17.8,0.314,0.715,0.524,0.169,0.528,0.571,91.15,75.96,7560,0.562
2008-09,1610612766,Charlotte Bobcats,82,35,47,0.427,3986.0,2866,6299,0.455,490,1339,0.366,1455,1965,0.74,886,2366,3252,1741,1279.0,580,397,488,1754,1714,7677,-104.0,103.7,105.0,-1.3,0.607,1.36,17.0,0.321,0.686,0.504,0.173,0.494,0.536,89.18,74.32,7401,0.495
2008-09,1610612741,Chicago Bulls,82,41,41,0.5,3986.0,3126,6846,0.457,493,1293,0.381,1633,2052,0.796,970,2481,3451,1732,1192.0,615,453,449,1709,1708,8378,-23.0,107.2,107.5,-0.3,0.554,1.45,16.1,0.321,0.675,0.498,0.153,0.493,0.541,94.1,78.42,7816,0.499
2008-09,1610612739,Cleveland Cavaliers,82,66,16,0.805,3956.0,3022,6454,0.468,656,1670,0.393,1523,2012,0.757,886,2574,3460,1663,1045.0,593,435,338,1663,1664,8223,732.0,111.2,101.6,9.6,0.55,1.59,16.4,0.306,0.707,0.512,0.141,0.519,0.56,89.61,74.67,7395,0.559
2008-09,1610612742,Dallas Mavericks,82,50,32,0.61,3961.0,3128,6770,0.462,571,1632,0.35,1516,1852,0.819,909,2595,3504,1779,1043.0,591,429,334,1600,1645,8343,162.0,109.0,107.0,2.0,0.569,1.71,17.0,0.297,0.707,0.504,0.136,0.504,0.55,92.68,77.23,7651,0.522
